artist,album,track,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence
Kanye West,Graduation,I Wonder,7rbECVPkY5UODxoOUVKZnA,0.466,0.125,191.385,0.0831,0.141,0.000445,4,0.542,0,243440,-8.665,0.124
Kanye West,Graduation,Good Life,4ZPdLEztrlZqbJkgHNw54L,0.808,0.439,82.962,0.346,0.00305,0.0,4,0.439,1,207000,-6.881,0.487
Kanye West,Graduation,Can't Tell Me Nothing,0mEdbdeRFQwBhN4xfyIeUM,0.62,0.82,80.029,0.039,0.0122,0.0,4,0.596,5,271600,-6.133,0.102
Kanye West,Graduation,Barry Bonds,7387VaiHpOsSIZ5nmjseya,0.624,0.337,165.057,0.382,0.0451,0.0,4,0.48,1,204307,-6.131,0.704
Kanye West,Graduation,Drunk and Hot Girls,7DRuzSlhjKadgdsQRYZ0tr,0.442,0.136,82.758,0.0285,0.0697,1.15e-05,3,0.661,10,313227,-7.297,0.299
Kanye West,Graduation,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO,0.628,0.386,90.482,0.0399,0.0381,0.0,4,0.639,6,237507,-7.578,0.43
Kanye West,Graduation,Everything I Am,0NrtwAmRAdLxua31SzHvXr,0.623,0.151,80.23,0.265,0.463,1.7e-06,4,0.631,8,227893,-6.969,0.765
Kanye West,Graduation,The Glory,0lWjRSzq5chA9fps3pM8Zr,0.643,0.172,84.336,0.287,0.0455,0.0,4,0.423,6,212707,-7.261,0.708
Kanye West,Graduation,Homecoming,4iz9lGMjU1lXS51oPmUmTe,0.747,0.115,86.917,0.189,0.337,0.0,4,0.667,1,203493,-7.059,0.918
Kanye West,Graduation,Big Brother,2L47m9erkB5KBZcaqWtYen,0.742,0.0642,78.428,0.259,0.214,0.0,4,0.498,11,287560,-6.248,0.302
Kanye West,Graduation,Good Night,3bhyo2ED5Yd4RLydQBDtD6,0.526,0.192,88.931,0.171,0.177,0.0,4,0.696,11,185973,-10.504,0.703
Kanye West,Graduation (Exclusive Edition),Good Morning,5MTwfuYDZqRIEwOAamaT2I,0.627,0.14,169.845,0.13,0.0749,0.000196,4,0.589,9,195093,-5.371,0.522
Kanye West,Graduation (Exclusive Edition),Champion,7gXQeFv66TUng1LyjjHDvb,0.503,0.694,102.157,0.226,0.00346,0.0,4,0.688,6,167533,-8.386,0.747
Kanye West,Graduation (Exclusive Edition),Stronger,1gudTcOiMosmCC6EKEzomI,0.708,0.404,103.96,0.15,0.00651,0.0,4,0.617,1,312027,-7.873,0.462
Kanye West,Graduation (Exclusive Edition),I Wonder,0lHALprBBAHaqmFRhbPLcz,0.465,0.219,191.389,0.0827,0.125,0.000265,4,0.541,0,243440,-8.562,0.132
Kanye West,Graduation (Exclusive Edition),Good Life,34d1FpzE7sxdr5jbVrVoyh,0.729,0.563,169.346,0.338,0.00214,0.0,4,0.391,10,206867,-7.918,0.469
Kanye West,Graduation (Exclusive Edition),Can't Tell Me Nothing,6blB3TgR6VY9fo3wdfKo2h,0.616,0.689,80.041,0.0534,0.0128,0.0,4,0.592,5,271760,-6.139,0.0892
Kanye West,Graduation (Exclusive Edition),Barry Bonds,45e9hMnPUS9FF7yG6safks,0.619,0.264,166.712,0.36,0.0545,0.0,4,0.477,1,204333,-6.035,0.766
Kanye West,Graduation (Exclusive Edition),Drunk and Hot Girls,6BJbDjhZEgOr2a1PA8hxhh,0.438,0.124,82.782,0.0285,0.0896,9.56e-06,3,0.666,10,313267,-7.284,0.29
Kanye West,Graduation (Exclusive Edition),Flashing Lights,4lS5zzdpzIGvgXtw9tVRW9,0.623,0.405,90.486,0.0391,0.0316,0.0,4,0.643,6,237440,-7.605,0.436
Kanye West,Graduation (Exclusive Edition),Everything I Am,5fpZ5u4RfqdeVMmECpumYW,0.63,0.169,80.471,0.256,0.433,1.13e-05,4,0.632,8,227400,-6.986,0.706
Kanye West,Graduation (Exclusive Edition),The Glory,1QJyCXveflhQzI3uYe0ZYg,0.632,0.182,88.376,0.28,0.0412,0.0,4,0.471,6,212667,-7.669,0.708
Kanye West,Graduation (Exclusive Edition),Homecoming,2BcbpKOj2vvG7GHXv6vKqN,0.747,0.113,86.996,0.188,0.353,0.0,4,0.678,1,204027,-7.07,0.923
Kanye West,Graduation (Exclusive Edition),Big Brother,6i2iYCplMpce479Qwp7dgO,0.723,0.0876,70.906,0.25,0.171,0.0,3,0.466,11,288067,-6.761,0.314
Kanye West,Graduation (Exclusive Edition),Good Night - [Bonus Track],325AXZfDYBuxXAWSL4l0Mg,0.548,0.121,88.927,0.188,0.194,0.0,4,0.704,2,186360,-9.7,0.692
Kanye West,Graduation (Alternative Business Partners),Good Morning,7rBsYaybbcRhCDOZWU48e3,0.631,0.149,84.164,0.116,0.0791,0.000105,4,0.48,7,195093,-5.488,0.515
Kanye West,Graduation (Alternative Business Partners),Champion,0ErMK31Mr9j6tPA1F58rT9,0.504,0.695,102.139,0.238,0.00299,0.0,4,0.693,6,167600,-8.306,0.723
Kanye West,Graduation (Alternative Business Partners),Stronger,08IrLUx06jBA1Hv8kuAIw2,0.717,0.408,103.992,0.153,0.00564,0.0,4,0.617,10,311867,-7.858,0.49
Kanye West,Graduation (Alternative Business Partners),I Wonder,3ZDWOVWbiFBXR175n2x7xU,0.466,0.125,191.385,0.0831,0.141,0.000445,4,0.542,0,243440,-8.665,0.124
Kanye West,Graduation (Alternative Business Partners),Good Life,5ms35iZF8uOH31RHwuiY7H,0.808,0.439,82.962,0.346,0.00305,0.0,4,0.439,1,207000,-6.881,0.487
Kanye West,Graduation (Alternative Business Partners),Can't Tell Me Nothing,7ptxlO1s34uXTPnm2S0Tno,0.62,0.82,80.029,0.039,0.0122,0.0,4,0.596,5,271600,-6.133,0.102
Kanye West,Graduation (Alternative Business Partners),Barry Bonds,5QCQOnS6l1erpsR6lLDIy8,0.624,0.337,165.057,0.382,0.0451,0.0,4,0.48,1,204307,-6.131,0.704
Kanye West,Graduation (Alternative Business Partners),Drunk and Hot Girls,4eOg3M43mNy92pQ2cSnk0I,0.442,0.136,82.758,0.0285,0.0697,1.15e-05,3,0.661,10,313227,-7.297,0.299
Kanye West,Graduation (Alternative Business Partners),Flashing Lights,1waKLXaVjzVBfxqJOTOOrL,0.628,0.386,90.482,0.0399,0.0381,0.0,4,0.639,6,237507,-7.578,0.43
Kanye West,Graduation (Alternative Business Partners),Everything I Am,1Z6lmFBmbqEC42hvVQu44v,0.623,0.151,80.23,0.265,0.463,1.7e-06,4,0.631,8,227893,-6.969,0.765
Kanye West,Graduation (Alternative Business Partners),The Glory,6GER4PG6kKfOZz2Kuj7l9j,0.643,0.172,84.336,0.287,0.0455,0.0,4,0.423,6,212707,-7.261,0.708
Kanye West,Graduation (Alternative Business Partners),Homecoming,1inwRCAEYHy6e7J0y1nnHx,0.747,0.115,86.917,0.189,0.337,0.0,4,0.667,1,203493,-7.059,0.918
Kanye West,Graduation (Alternative Business Partners),Big Brother,0yvUCJ3YwG31meB8g8Extx,0.742,0.0641,78.428,0.259,0.214,0.0,4,0.498,11,287573,-6.248,0.302
Kanye West,Graduation (Alternative Business Partners),Can't Tell Me Nothing - Remix feat. Young Jeezy,4tP6oSkZdhs83UB9LftHFY,0.611,0.613,79.901,0.0379,0.0105,0.0,4,0.526,5,247573,-6.701,0.0971
Kanye West,Graduation (French Limited Version),Good Morning,6LbtKCO7lJ08RUVUwbWN1J,0.618,0.146,169.714,0.127,0.0711,0.000119,4,0.58,0,195200,-5.457,0.543
Kanye West,Graduation (French Limited Version),Champion,3gKfCgabK5ohZNh24p7BBE,0.5,0.687,102.091,0.27,0.00303,0.0,4,0.669,6,167507,-8.315,0.777
Kanye West,Graduation (French Limited Version),Stronger,0zQS4nZPuKl1isqXVGhwUg,0.72,0.372,103.987,0.13,0.00529,0.0,4,0.631,10,311947,-7.854,0.478
Kanye West,Graduation (French Limited Version),I Wonder,6uStyLa1SkHVKk7KXtSso8,0.463,0.385,95.679,0.0424,0.139,0.000394,4,0.684,0,243427,-8.665,0.11
Kanye West,Graduation (French Limited Version),Good Life,222vBtQSGtX6yCL8S5Y5Ui,0.722,0.518,169.275,0.344,0.00226,0.0,4,0.378,10,207013,-8.117,0.516
Kanye West,Graduation (French Limited Version),Can't Tell Me Nothing,1j3a021kY7d7Qqxq2HMrI8,0.623,0.675,79.506,0.0506,0.0126,0.0,4,0.467,5,271600,-6.166,0.0978
Kanye West,Graduation (French Limited Version),Barry Bonds,6sAjm55flRReDptlqsxi34,0.637,0.282,82.995,0.308,0.0387,0.0,4,0.631,1,204333,-6.175,0.735
Kanye West,Graduation (French Limited Version),Drunk and Hot Girls,25AoFOqP4k514bcKe7XS1A,0.454,0.134,82.767,0.0308,0.0595,3.92e-06,3,0.659,10,313227,-7.317,0.293
Kanye West,Graduation (French Limited Version),Flashing Lights,43sHR9wKITXBE7Xnnjg2X4,0.624,0.338,90.493,0.0394,0.0328,0.0,4,0.637,6,237507,-7.592,0.455
Kanye West,Graduation (French Limited Version),Everything I Am,4WX5Y4nATvRwi2M9GpTHnp,0.629,0.14,80.493,0.288,0.424,4.24e-06,4,0.601,8,227773,-6.947,0.752
Kanye West,Graduation (French Limited Version),The Glory,50pq2uoicYhN7yOsO3cdel,0.646,0.128,82.762,0.291,0.0572,0.0,4,0.399,6,212827,-7.269,0.677
Kanye West,Graduation (French Limited Version),Homecoming,2DvDmy9aCv9TajH0MkHsXa,0.744,0.12,87.009,0.172,0.353,0.0,4,0.682,10,203507,-7.067,0.915
Kanye West,Graduation (French Limited Version),Big Brother,3I1hxWXVYhH6rjd3sn3P4n,0.729,0.072,81.502,0.236,0.17,0.0,4,0.456,11,287413,-6.751,0.309
Kanye West,Graduation (French Limited Version),Stronger - A-Trak Remix,6kaltnzR4QATRbBWHDWCp2,0.797,0.0723,126.0,0.119,0.00405,0.00049,4,0.73,1,276147,-4.981,0.382
Kanye West,Graduation (French Limited Version),Stronger - AD Remix Main,4kq7ehLZmuiJeFUrRxm7W7,0.91,0.0754,124.009,0.0336,0.00677,0.0166,4,0.721,3,285880,-5.439,0.73
Kanye West,Late Orchestration,Diamonds From Sierra Leone - Live At Abbey Road Studios,0gBPIT136F1kfN5F40d2h2,0.884,0.706,111.073,0.348,0.321,0.0,5,0.433,7,247600,-4.676,0.322
Kanye West,Late Orchestration,Touch The Sky - Live At Abbey Road Studios,0Xvbqfjc2sivTVj9SHIOIR,0.768,0.921,106.682,0.283,0.251,0.0,4,0.697,11,246453,-6.658,0.39
Kanye West,Late Orchestration,Crack Music - Live At Abbey Road Studios,1Afi8OBrtXj9iNWK0UiQqt,0.722,0.548,83.207,0.378,0.0251,0.0,4,0.519,2,167853,-6.951,0.173
Kanye West,Late Orchestration,Drive Slow - Live At Abbey Road Studios,0hk24xUpnTjJdXUQQEPQLe,0.786,0.116,87.743,0.328,0.177,0.0,4,0.545,6,273760,-6.528,0.543
Kanye West,Late Orchestration,Through The Wire - Live At Abbey Road Studios,5FRNP7NPI6DWvAkSJeH2eY,0.804,0.28,79.267,0.338,0.00435,0.0,4,0.398,7,212773,-6.667,0.643
Kanye West,Late Orchestration,Workout Plan - Live At Abbey Road Studios,6BMWL1t7ED3UwULK9CiO7g,0.74,0.655,117.871,0.186,0.0102,0.0,4,0.634,2,171667,-6.606,0.335
Kanye West,Late Orchestration,Heard 'Em Say - Live At Abbey Road Studios,3CVu4NHRrnMzTP6ybDbyrk,0.769,0.972,94.525,0.231,0.646,4.28e-06,4,0.53,10,249533,-8.449,0.193
Kanye West,Late Orchestration,All Falls Down - Live At Abbey Road Studios,1Mj2wJxQaMq00HfYAkLCz6,0.86,0.499,90.428,0.461,0.198,0.0,4,0.565,10,193040,-7.069,0.529
Kanye West,Late Orchestration,Bring Me Down - Live At Abbey Road Studios,2QUSPP2mVuUt08tW0lUry6,0.716,0.346,79.724,0.14,0.0755,0.0,4,0.432,9,200467,-7.17,0.46
Kanye West,Late Orchestration,Gone - Live At Abbey Road Studios,5YPQPhF6Y0ZuNCxX6fFxiL,0.776,0.372,92.836,0.345,0.178,0.0,4,0.662,2,254373,-6.339,0.233
Kanye West,Late Orchestration,Late - Live At Abbey Road Studios,0LGYz76x0fE2JeUcKDpcvc,0.81,0.666,79.36,0.45,0.0595,1.85e-05,4,0.297,10,234187,-5.819,0.422
Kanye West,Late Orchestration,Jesus Walks - Live At Abbey Road Studios,1vJvwNUE99zqvu62iKCzJd,0.873,0.444,77.108,0.465,0.337,0.0,1,0.432,3,193627,-6.038,0.533
Kanye West,Late Orchestration,Gold Digger - AOL Sessions,6sppiVa0w9Lfi7m8NVwTsf,0.681,0.136,92.313,0.39,0.0404,0.0,4,0.674,1,197960,-9.681,0.732
Kanye West,Late Registration,Wake Up Mr. West,62KeM7jbmYvzT5FycdiQeS,0.306,0.0657,73.346,0.93,0.817,0.0,5,0.746,10,41067,-9.765,0.704
Kanye West,Late Registration,Heard 'Em Say,6yIjtVtnOBeC8SwdVHzAuF,0.696,0.128,95.07,0.162,0.0535,0.0454,4,0.744,7,203733,-8.313,0.563
Kanye West,Late Registration,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih,0.846,0.309,98.56,0.342,0.0114,0.0,1,0.552,9,236600,-4.912,0.554
Kanye West,Late Registration,Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,0.696,0.0554,93.034,0.348,0.0195,0.0,4,0.629,1,207627,-5.572,0.623
Kanye West,Late Registration,Skit #1,164al00XRSLWG6h4hc12bD,0.307,0.146,53.629,0.911,0.467,0.0,3,0.825,10,33573,-12.543,0.748
Kanye West,Late Registration,Drive Slow,6vB49BJ70zBpDrrAPwdaB8,0.593,0.229,81.291,0.289,0.0306,9.94e-06,1,0.593,11,272227,-8.216,0.488
Kanye West,Late Registration,My Way Home,0TzIHqhAbvYR6qJKrMMFlk,0.596,0.0976,86.965,0.0408,0.33,0.0,4,0.593,8,103373,-10.488,0.776
Kanye West,Late Registration,Crack Music,4fRTe59xEeNHT4uyAGsV27,0.712,0.345,168.121,0.209,0.00975,0.000477,5,0.726,11,270867,-6.288,0.554
Kanye West,Late Registration,Roses,2DHNCWZYmVr1Lv08q5b0kB,0.465,0.108,97.702,0.0952,0.259,2.7e-05,4,0.723,3,245867,-6.454,0.513
Kanye West,Late Registration,Bring Me Down,25K9cWrxNv991UYiOzBJqR,0.691,0.595,111.278,0.0924,0.00592,0.0,5,0.385,6,198973,-6.919,0.352
Kanye West,Late Registration,Addiction,5VzeI5JM2y9t21JwrWAnkH,0.756,0.252,115.264,0.185,0.184,0.0,4,0.504,1,267067,-8.318,0.55
Kanye West,Late Registration,Skit #2,466XcSgGAiQxcDrcV0yoMP,0.412,0.164,66.512,0.946,0.253,0.0,4,0.731,11,31360,-11.59,0.95
Kanye West,Late Registration,Diamonds From Sierra Leone - Remix,34KUIBsIUiPV7oCIzSdDAU,0.814,0.164,97.043,0.27,0.258,0.0,4,0.672,7,233400,-3.768,0.379
Kanye West,Late Registration,We Major,46fk9wjYcPm0sgym2b7EEE,0.88,0.045,85.641,0.123,0.0107,0.0,4,0.234,11,448000,-3.66,0.216
Kanye West,Late Registration,Skit #3,2Xn5DIyAba7Fgyky3gU3rA,0.451,0.467,166.546,0.956,0.599,0.0,3,0.64,7,24133,-11.984,0.6
Kanye West,Late Registration,Hey Mama,46OFHBw45fNi7QNjSetITR,0.754,0.113,95.784,0.223,0.0593,0.0,4,0.583,7,305067,-6.993,0.347
Kanye West,Late Registration,Celebration,7jAxGkXU58FwNMjqoMahn7,0.776,0.118,79.992,0.213,0.0164,1.41e-06,4,0.295,10,198440,-4.199,0.35
Kanye West,Late Registration,Skit #4,3zXhvJaLpxefYIxBE0cnB0,0.258,0.148,118.732,0.873,0.0411,0.0,3,0.722,10,78667,-19.633,0.141
Kanye West,Late Registration,Gone,5RjbFGeWVsCpw8EcE8OrvZ,0.668,0.0699,92.703,0.26,0.015,0.0,4,0.842,1,333293,-6.043,0.345
Kanye West,Late Registration,Diamonds From Sierra Leone - Bonus Track,4R5bSS8yoCl2czeWLr61aO,0.846,0.306,100.771,0.263,0.148,0.0,4,0.435,7,238400,-3.458,0.57
Kanye West,Late Registration,Late,1mFHMzbaECWFaPfoePoEYl,0.843,0.295,75.281,0.173,0.197,3.95e-06,4,0.334,10,230493,-5.928,0.616
Kanye West,The College Dropout,Intro,7lIr3vVhpDkU5mQEDcnA0S,0.331,0.51,87.491,0.877,0.237,0.0,3,0.713,6,19133,-13.909,0.463
Kanye West,The College Dropout,We Don't Care,0IW0qaeyxL5Et4UG2MrJKB,0.754,0.247,83.155,0.181,0.0142,0.0,4,0.595,11,239880,-5.827,0.647
Kanye West,The College Dropout,Graduation Day,7wL7Lb8Q3aYyq6gmRL0PZq,0.447,0.414,169.336,0.338,0.684,2.1e-06,4,0.418,0,81787,-9.058,0.869
Kanye West,The College Dropout,All Falls Down,5SkRLpaGtvYPhw02vZhQQ9,0.734,0.139,91.03,0.484,0.149,0.0,4,0.657,8,223507,-4.832,0.434
Kanye West,The College Dropout,I'll Fly Away,6MgGapP3EPFm9kYUvYBTZR,0.25,0.124,172.338,0.0289,0.76,0.0,4,0.239,6,69707,-11.414,0.564
Kanye West,The College Dropout,Spaceship,1ko2NuvWlQdxtNRc8QQzmT,0.753,0.573,178.068,0.19,0.503,0.0,3,0.507,5,324227,-5.31,0.657
Kanye West,The College Dropout,Jesus Walks,5g1vtHqi9uV7xtYeCcFOBx,0.834,0.317,87.312,0.323,0.614,0.0,4,0.637,3,193733,-4.686,0.715
Kanye West,The College Dropout,Never Let Me Down,34j4OxJxKznBs88cjSL2j9,0.816,0.169,80.293,0.403,0.423,0.0,4,0.459,11,324440,-4.872,0.643
Kanye West,The College Dropout,Get Em High,5b2FFKC64kxqcfaFnIZxoM,0.644,0.489,84.788,0.373,0.184,0.0,4,0.614,11,289493,-5.672,0.649
Kanye West,The College Dropout,Workout Plan,2a1JSfTePKhysdIif2bzut,0.288,0.688,115.114,0.925,0.785,0.0,4,0.715,1,46173,-13.843,0.772
Kanye West,The College Dropout,The New Workout Plan,1Vp4St7JcXaUoJcIahtf3L,0.792,0.365,118.022,0.198,0.00981,0.0,4,0.704,2,322800,-4.831,0.646
Kanye West,The College Dropout,Slow Jamz,3A4cpTBPaIQdtPFb5JxtaX,0.733,0.284,145.115,0.171,0.314,0.0,4,0.559,2,316053,-5.659,0.611
Kanye West,The College Dropout,Breathe In Breathe Out,4KFY4EEv9CN6ivrzD6vEvg,0.7,0.161,88.817,0.421,0.341,0.0,4,0.636,1,246933,-3.099,0.924
Kanye West,The College Dropout,School Spirit Skit 1,25mwJPzWVmS2yronBNQJF1,0.218,0.352,164.25,0.95,0.326,0.0,5,0.648,8,78693,-15.108,0.642
Kanye West,The College Dropout,School Spirit,1th3G3okofWlvGWAAR7Y4V,0.787,0.236,84.81,0.21,0.339,0.0,4,0.483,5,182387,-5.422,0.592
Kanye West,The College Dropout,School Spirit Skit 2,5MAY7XyW322jMwLDtBQgsZ,0.308,0.215,128.412,0.925,0.334,0.0,3,0.716,5,43533,-12.629,0.83
Kanye West,The College Dropout,Lil Jimmy Skit,4BhwlQ9mTwhFGXpQvP9JTV,0.279,0.375,82.475,0.484,0.803,0.0,4,0.64,10,53640,-12.396,0.741
Kanye West,The College Dropout,Two Words,62wtttQzoIA9HnNmGVd9Yq,0.807,0.217,84.649,0.265,0.0158,6.43e-06,4,0.442,6,266213,-4.753,0.446
Kanye West,The College Dropout,Through The Wire,4mmkhcEm1Ljy1U9nwtsxUo,0.739,0.158,83.089,0.247,0.00865,5.21e-06,4,0.571,7,221227,-6.11,0.66
Kanye West,The College Dropout,Family Business,5DBmXF7QO43Cuy9yqva116,0.524,0.392,93.691,0.21,0.139,0.0,4,0.744,1,278893,-7.452,0.606
Kanye West,The College Dropout,Last Call,7iOhWWYjhhQiXzF4o4HhXN,0.727,0.316,83.212,0.356,0.577,0.0,4,0.473,8,760973,-6.843,0.854
Kanye West,Nah Nah Nah (feat. DaBaby & 2 Chainz) [Remix],Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,20m8ZHA6Jevqo1xnhQffQu,0.743,0.261,150.024,0.371,0.00494,0.0,4,0.733,2,191353,-5.045,0.623
Kanye West,Nah Nah Nah,Nah Nah Nah,065J6YUGz8tN0A3TkRrWtP,0.66,0.201,149.997,0.386,0.0159,3.13e-06,4,0.797,2,178553,-8.156,0.796
Kanye West,I Love It [(Freaky Girl) Edit],I Love It - (Freaky Girl) Edit,48TKzChW6nk1WWldshUBMd,0.48,0.256,104.108,0.255,0.014,0.0,4,0.888,0,127947,-8.48,0.389
Kanye West,I Love It,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,0.522,0.259,104.053,0.33,0.0114,0.0,4,0.901,2,127947,-8.304,0.329
Kanye West,XTCY,XTCY,64wdPpi4OeCQF4W2oMZ9Wt,0.759,0.726,94.046,0.0541,0.213,0.0,4,0.553,2,176613,-3.385,0.246
Kanye West,Lift Yourself,Lift Yourself,3uYDO9dPLTVrgfwg7EYXSf,0.435,0.115,98.008,0.136,0.0108,1.88e-06,4,0.877,0,147905,-8.131,0.589
Kanye West,Ye vs. the People (starring TI as the People),Ye vs. the People (starring TI as the People),69b0SDYOymaqYwm3la237H,0.822,0.103,79.973,0.294,0.0568,0.0,4,0.464,1,202641,-1.881,0.722
Kanye West,All Day,All Day,4lFBXsmbUSebUBoNzE9XVr,0.632,0.107,123.018,0.119,0.0401,0.0,4,0.836,9,310907,-4.789,0.483
Kanye West,FourFiveSeconds,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,0.272,0.13,205.846,0.0501,0.875,0.0,4,0.582,2,188238,-5.662,0.354
Kanye West,Only One,Only One,0j35X8cTq543QDYLOyqB8W,0.243,0.111,102.087,0.0435,0.939,0.0,4,0.732,0,280227,-6.023,0.106
Kanye West,Clique,Clique,3rbNV2GI8Vtd8byhUtXZID,0.569,0.191,109.314,0.247,0.0488,0.0,5,0.704,7,293533,-4.998,0.313
Kanye West,Cold,Cold,4eOJxoVUcN0kFX3ymAoREV,0.686,0.281,106.695,0.134,8.71e-05,0.0,5,0.425,4,219507,-8.213,0.468
Kanye West,Mercy,Mercy,4qikXelSRKvoCqFcHLB2H2,0.496,0.173,139.993,0.406,0.0685,5.8e-05,4,0.563,6,329320,-9.381,0.426
Kanye West,New God Flow,New God Flow,1DbeslBYnckTqqTcc1Y2Tg,0.914,0.353,173.694,0.386,0.393,0.0,4,0.493,3,294907,-2.963,0.519
Kanye West,Runaway (Explicit Version),Runaway,50HCj9kEXIonBwRLXFWCr8,0.714,0.0982,86.988,0.117,0.201,9.41e-05,4,0.751,1,339440,-4.571,0.138
Kanye West,Runaway (Edited Version),Runaway - Edited Version,3xBMMQp74vTbB3mO6CZ678,0.704,0.0898,87.027,0.093,0.213,0.000195,4,0.76,1,339013,-4.547,0.151
Kanye West,Alors On Danse,Alors On Danse,3LSgimWw447KOR7SRM83Va,0.816,0.367,119.958,0.073,0.128,0.000118,4,0.744,1,216520,-4.9,0.723
Kanye West,Christmas In Harlem,Christmas In Harlem,00HMEiBMDkbNCHLJL6zqVk,0.787,0.125,85.893,0.183,0.254,0.0,4,0.53,1,236213,-4.769,0.816
Kanye West,Paranoid,Paranoid - NEW Mix,3BWHyuFpeNlbPLSyxNuTjp,0.55,0.113,114.961,0.0397,0.0882,0.000486,4,0.8,6,285733,-6.469,0.469
Kanye West,Love Lockdown (Essential 5 EP),Love Lockdown,3wFLJsGyhgaEXnFI83x0FL,0.506,0.111,119.587,0.0318,0.0991,0.213,4,0.772,1,271267,-7.882,0.0641
Kanye West,Love Lockdown (Essential 5 EP),Homecoming,5yuU6bGyfeZspnqCNytnny,0.738,0.114,87.029,0.179,0.32,0.0,4,0.68,10,203893,-7.077,0.926
Kanye West,Love Lockdown (Essential 5 EP),Stronger,1eLJoRzqfc8oeSl9KsNmN8,0.711,0.343,103.963,0.138,0.00611,0.0,4,0.624,1,312267,-7.847,0.461
Kanye West,Love Lockdown (Essential 5 EP),Gold Digger,0GCwp8kKMnwPN9iErJmbj8,0.697,0.0682,93.332,0.372,0.0169,0.0,4,0.631,1,209120,-5.737,0.618
Kanye West,Love Lockdown (Essential 5 EP),Good Life,3GrIgM8I2xiJwnCkVDrJba,0.788,0.475,169.561,0.383,0.00381,0.0,4,0.384,1,207400,-6.898,0.525
Kanye West,Flashing Lights,Flashing Lights,5g4J8GMYMWF2CUSDVhqWJR,0.625,0.385,90.486,0.0443,0.0345,0.0,4,0.639,6,237907,-7.605,0.494
Kanye West,Flashing Lights,Stronger - AD Remix Main,63YZVRrkXVRJ40xCVvVNJA,0.848,0.0722,123.985,0.0319,0.00499,0.0717,4,0.713,3,285987,-7.095,0.504
Kanye West,Homecoming (Germany 2-track eSingle),Homecoming,38RcuqvsovlpjljfmSmkUw,0.745,0.111,87.011,0.195,0.315,0.0,4,0.669,1,203907,-7.073,0.913
Kanye West,Homecoming (Germany 2-track eSingle),Good Night,2wK9ezpjqVTtYCM8XaJXZi,0.513,0.12,89.022,0.138,0.177,0.0,4,0.756,11,186640,-10.46,0.679
Kanye West,Homecoming,Homecoming,51ayJ1r626si5LUBuOV5GR,0.745,0.111,87.012,0.195,0.315,0.0,4,0.669,1,203907,-7.073,0.913
Kanye West,Homecoming,Good Night,3Kk1XEqJYNxX02WKl4zxuC,0.513,0.12,89.02,0.139,0.177,0.0,4,0.754,11,186640,-10.46,0.679
Kanye West,Homecoming (Germany Version),Homecoming,0tXDLNJCWWzkbmiikf5KnR,0.746,0.106,86.993,0.174,0.318,0.0,4,0.681,10,204627,-7.087,0.921
Kanye West,Homecoming (Germany Version),Stronger - AD Remix Main,2ZYTF00OO7N0xHDXqZPQJs,0.892,0.0759,123.991,0.0338,0.00697,0.0179,4,0.718,3,286147,-6.527,0.724
Kanye West,Love Lockdown,Love Lockdown,4qs99GEYRUho7UtaVaENcr,0.506,0.111,119.587,0.0318,0.0991,0.213,4,0.772,1,271267,-7.882,0.0641
Kanye West,Love Lockdown,Flashing Lights,2iplKIWLBwIPHqDCoQg3iz,0.62,0.404,90.597,0.0384,0.0308,0.0,4,0.64,6,237907,-7.623,0.472
Kanye West,Good Life,Good Life,6rBU7lqdrE7fFZqDly2hP5,0.794,0.467,83.002,0.348,0.00284,0.0,4,0.389,10,207040,-6.915,0.494
Kanye West,Good Life,Can't Tell Me Nothing - Remix feat. Young Jeezy,5h6etq1aoh4wUY7pRsSwst,0.612,0.613,80.126,0.0397,0.0105,0.0,4,0.539,5,247547,-6.701,0.0967
Kanye West,Stronger,Stronger,2VysjemU93ac5oRg4MfYGp,0.698,0.295,103.966,0.122,0.00257,0.0,4,0.584,1,312373,-9.476,0.478
Kanye West,Stronger,Can't Tell Me Nothing,4HNPK1Y7bnd8H4Jys9CHc5,0.55,0.576,80.016,0.0456,0.0187,0.0,4,0.565,5,272373,-7.481,0.0777
Kanye West,"Kanye West Vodafone Mixtape (feat. snippets of Stronger, Champion, Good Life, Cann't Tell Me Nothing, I Wonder)",Kanye West Vodaphone Mixtape,1a5AaaY7MwgC938pphQ1IU,0.627,0.315,84.355,0.302,0.0117,0.0,4,0.428,1,236347,-7.446,0.49
Kanye West,Stronger (Remixes),Stronger - A-Trak Remix (Explicit),0Nlb2F9h5XS7Vn4oejbpEu,0.781,0.0721,126.011,0.089,0.00197,0.00132,4,0.735,1,276440,-6.036,0.39
Kanye West,Stronger (Remixes),Stronger - Andrew Dawson Remix (Explicit),1TSCCoHudcsR7KXXUD7VDH,0.868,0.0643,123.996,0.0311,0.0063,0.0642,4,0.712,3,286987,-6.554,0.498
